Time,Subsystem #1|Branch Currents|MAINIA,Subsystem #1|Branch Currents|MAINIB,Subsystem #1|Branch Currents|MAINIC
0.19765876,0.034262456,0.161346689,-0.170199782
0.19782542,0.028223433,0.167770356,-0.171144947
0.19799208,0.022122568,0.173553154,-0.17148678
0.19815874,0.015973648,0.178684935,-0.171226457
0.1983254,0.009787855,0.183155239,-0.170361936
0.19849206,0.003575657,0.186954886,-0.168891162
0.19865872,-0.002652235,0.190076128,-0.166813284
0.19882538,-0.008885385,0.192511484,-0.164127126
0.19899204,-0.015112638,0.194253787,-0.160832182
0.1991587,-0.021321595,0.19529669,-0.156929642
0.19932536,-0.027498463,0.195634261,-0.15242213
0.19949202,-0.033627629,0.195260704,-0.147313893
0.19965868,-0.0396915,0.194171026,-0.141611725
0.19982534,-0.045670569,0.19236134,-0.135325342
0.199992,-0.051543001,0.189828664,-0.128467277
0.20015866,-0.057284795,0.186571762,-0.121053793
0.20032532,-0.062869936,0.182591394,-0.113105118
0.20049198,-0.068270631,0.177890614,-0.104645558
0.20065864,-0.073457353,0.172475159,-0.095703684
0.2008253,-0.078399949,0.166355088,-0.086312957
0.20099196,-0.083067283,0.159543425,-0.076510713
0.20115862,-0.087427393,0.152055994,-0.066338047
0.20132528,-0.091449276,0.143913478,-0.055840209
0.20149194,-0.095102698,0.135140821,-0.04506582
0.2016586,-0.098359577,0.125768378,-0.034066789
0.20182526,-0.101194225,0.115831181,-0.022897592
0.20199192,-0.103583634,0.105368711,-0.01161464
0.20215858,-0.105508439,0.094425127,-2.76E-04
0.20232524,-0.106953144,0.083049096,0.01106126
0.2024919,-0.107906073,0.071292795,0.022337601
0.20265856,-0.108360171,0.059211656,0.033496343
0.20282522,-0.108313017,0.046864044,0.044481721
0.20299188,-0.107766487,0.034310497,0.055239979
0.20315854,-0.10672693,0.02161292,0.065720275
0.2033252,-0.105205149,0.008834215,0.075874969
0.20349186,-0.103215843,-0.003962647,0.085659824
0.20365852,-0.108770117,0.016383741,0.08707273
0.20382518,-0.122066774,0.088486187,0.07896743
0.20399184,-0.135540158,0.160964683,0.069956787
0.2041585,-0.144447923,0.22687757,0.062815584
0.20432516,-0.148074359,0.281339139,0.061454296
0.20449182,-0.148516834,0.329827905,0.061282922
0.20465848,-0.147262916,0.376040459,0.059902228
0.20482514,-0.1444626,0.417089492,0.061311796
0.2049918,-0.139684618,0.454197645,0.063901991
0.20515846,-0.134335861,0.491643399,0.063890986
0.20532512,-0.129701868,0.527808189,0.064211264
0.20549178,-0.124150515,0.560452163,0.066403233
0.20565844,-0.116958514,0.591938615,0.067600898
0.2058251,-0.10957332,0.621981859,0.068836309
0.20599176,-0.101490118,0.647170305,0.072417431
0.20615842,-0.091532953,0.668240786,0.07644248
0.20632508,-0.080615953,0.6869331,0.080267608
0.20649174,-0.069171354,0.701372981,0.085866459
0.2066584,-0.056573492,0.710868061,0.092450716
0.20682506,-0.043471072,0.717368841,0.098395802
0.20699172,-0.030332645,0.720768392,0.104934968
0.20715838,-0.016380796,0.720041692,0.112769581
0.20732504,-0.001830393,0.716271043,0.120538354
0.2074917,0.012646019,0.709862948,0.128133208
0.20765836,0.027779492,0.699667633,0.136514038
0.20782502,0.04403042,0.686136365,0.145287722
0.20799168,0.060741097,0.670262396,0.153709784
0.20815834,0.07797654,0.651097357,0.161914647
0.208325,0.096147582,0.628157377,0.169826552
0.20849166,0.114769146,0.602768362,0.17695716
0.20865832,0.133653596,0.575250804,0.183227286
0.20882498,0.15310137,0.544806242,0.18864809
0.20899164,0.172603548,0.511920691,0.192967325
0.2091583,0.191768304,0.477538407,0.196177051
0.20932496,0.211141944,0.441553801,0.198560149
0.20949162,0.230611414,0.403969795,0.200200856
0.20965828,0.249386936,0.365319163,0.200944245
0.20982494,0.267585397,0.325698972,0.200759426
0.2099916,0.285471827,0.285219997,0.199879795
0.21015826,0.302423716,0.244446233,0.198403984
0.21032492,0.31802243,0.203500837,0.196029037
0.21049158,0.332312822,0.162182003,0.192627966
0.21065824,0.344999105,0.120872363,0.188559815
0.2108249,0.355887353,0.080055825,0.184005901
0.21099156,0.365102112,0.039596092,0.178870261
0.21115822,0.372438401,-7.44E-04,0.173388168
0.21132488,0.377786934,-0.040802181,0.167936519
0.21149154,0.381542742,-0.080331139,0.162670761
0.2116582,0.383791506,-0.119351625,0.157801181
0.21182486,0.384261042,-0.158034682,0.153459147
0.21199152,0.383037001,-0.196368188,0.149471924
0.21215818,0.380318999,-0.234094724,0.145860583
0.21232484,0.376065761,-0.271009386,0.142799005
0.2124915,0.370267481,-0.307126552,0.140023068
0.21265816,0.362977564,-0.342510998,0.137215659
0.21282482,0.354305536,-0.377062082,0.134504914
0.21299148,0.344583303,-0.410533249,0.131992042
0.21315814,0.334100545,-0.442832232,0.129531533
0.2133248,0.322921366,-0.474126697,0.127071261
0.21349146,0.311240614,-0.504428625,0.124616116
0.21365812,0.299423546,-0.533389032,0.122118786
0.21382478,0.287632525,-0.560724914,0.119560652
0.21399144,0.275807113,-0.586418569,0.116769381
0.2141581,0.2638942,-0.610349715,0.113392763
0.21432476,0.251912504,-0.632131338,0.109270625
0.21449142,0.239893511,-0.65136677,0.104413211
0.21465808,0.227775753,-0.667850077,0.098649636
0.21482474,0.215406239,-0.681516469,0.091751404
0.2149914,0.202746347,-0.692245126,0.083757654
0.21515806,0.189925104,-0.699760675,0.074881211
0.21532472,0.176999107,-0.703859747,0.065266028
0.21549138,0.163851306,-0.704616725,0.054977927
0.21565804,0.150369212,-0.702130914,0.044121027
0.2158247,0.136543751,-0.696241736,0.032892879
0.21599136,0.122345828,-0.686744273,0.021504438
0.21615802,0.107602574,-0.673698723,0.010035062
0.21632468,0.092065662,-0.657288373,-0.001533523
0.21649134,0.075604901,-0.637546241,-0.013105618
0.216658,0.058262739,-0.614426732,-0.024433654
0.21682466,0.040082112,-0.588062763,-0.035314742
0.21699132,0.021024069,-0.55880791,-0.045654267
0.21715798,0.00114872,-0.52702874,-0.055292219
0.21732464,-0.01927725,-0.492942631,-0.06392464
0.2174913,-0.039963573,-0.456738442,-0.071277581
0.21765796,-0.060762819,-0.418781132,-0.077265054
0.21782462,-0.081578873,-0.379522204,-0.081908457
0.21799128,-0.102224812,-0.339220345,-0.085183218
0.21815794,-0.122459278,-0.297950745,-0.087052904
0.2183246,-0.142127141,-0.255888641,-0.087618403
0.21849126,-0.161177397,-0.213376939,-0.087105781
0.21865792,-0.179504216,-0.170684829,-0.085687242
0.21882458,-0.19684425,-0.127890185,-0.08340694
0.21899124,-0.21290949,-0.085076317,-0.080301911
0.2191579,-0.227535337,-0.042506132,-0.076504655
0.21932456,-0.240594909,-4.88E-04,-0.072168291
0.21949122,-0.251865387,0.040853515,-0.067349255
0.21965788,-0.26111424,0.081545971,-0.062058706
0.21982454,-0.268271238,0.121533997,-0.056421638
0.2199912,-0.273419648,0.16064848,-0.050682891
0.22015786,-0.276644111,0.198824823,-0.045042016
0.22032452,-0.277973503,0.236192092,-0.039585497
0.22049118,-0.277484894,0.272864252,-0.034402844
0.22065784,-0.275373042,0.308763713,-0.0296501
0.2208245,-0.271836281,0.343749434,-0.025435803
0.22099116,-0.266945124,0.377814502,-0.02170917
0.22115782,-0.2607117,0.411011756,-0.018319376
0.22132448,-0.253236443,0.443235844,-0.015159525
0.22149114,-0.244696781,0.474239647,-0.01218257
0.2216578,-0.235222444,0.503863215,-0.009284979
0.22182446,-0.224880859,0.532099783,-0.00627997
0.22199112,-0.213798598,0.558902919,-0.003032017
0.22215778,-0.202213749,0.584065199,4.65E-04
0.22232444,-0.190359548,0.607362866,0.004200159
0.2224911,-0.17834647,0.628713191,0.00826125
0.22265776,-0.166060656,0.647596359,0.012952035
0.22282442,-0.153656647,0.664133608,0.018195046
0.22299108,-0.141226277,0.678040266,0.024018075
0.22315774,-0.128763333,0.689195156,0.030423617
0.2233244,-0.116108559,0.697527289,0.037550252
0.22349106,-0.103098542,0.702816129,0.045547765
0.22365772,-0.089711167,0.704867482,0.054306399
0.22382438,-0.075955942,0.703571796,0.063666068
0.22399104,-0.061708923,0.69887495,0.073610187
0.2241577,-0.046850931,0.690852761,0.084048055
0.22432436,-0.031426817,0.679588497,0.094707333
0.22449102,-0.015499638,0.665021837,0.105317473
0.22465768,9.77E-04,0.647183478,0.115701206
0.22482434,0.018068457,0.626347184,0.125716686
0.224991,0.035796359,0.602722287,0.135212705
0.22515766,0.054152012,0.576312482,0.144017413
0.22532432,0.073093697,0.547220171,0.151982471
0.22549098,0.092603743,0.515764177,0.159047052
0.22565764,0.112688795,0.482245535,0.165181741
0.2258243,0.13322179,0.446854651,0.170277402
0.22599096,0.153931782,0.409801036,0.174177304
0.22615762,0.174606025,0.371391922,0.176800773
0.22632428,0.195097119,0.332001627,0.178151861
0.22649094,0.215150535,0.291962206,0.178216383
0.2266576,0.234441742,0.251469731,0.176940396
0.22682426,0.252736479,0.210677519,0.174348474
0.22699092,0.269889861,0.169843435,0.170609072
0.22715758,0.28576842,0.129232094,0.165923715
0.22732424,0.300221056,0.088932805,0.160429999
0.2274909,0.313087195,0.048939653,0.154269368
0.22765756,0.324260682,0.009352046,0.147652417
0.22782422,0.333708316,-0.029643197,0.140792787
0.22799088,0.341358036,-0.067946784,0.133831263
0.22815754,0.347064018,-0.105580986,0.126841024
0.2283242,0.35074085,-0.142539516,0.119884558
0.22849086,0.35241586,-0.178701714,0.113067098
0.22865752,0.352136552,-0.213952839,0.106500387
0.22882418,0.349932134,-0.248314694,0.100220814
0.22899084,0.345876485,-0.281872958,0.094228342
0.2291575,0.340137839,-0.314619869,0.088588201
0.22932416,0.33294785,-0.346461028,0.083393954
0.22949082,0.324516177,-0.377360046,0.07865449
0.22965748,0.314994663,-0.407370806,0.07429868
0.22982414,0.304546088,-0.436487615,0.070249878
0.2299908,0.293377698,-0.464549869,0.066442832
0.23015746,0.281661272,-0.491360694,0.062779412
0.23032412,0.269482493,-0.516820014,0.059090011
0.23049078,0.256904393,-0.540851116,0.055171769
0.23065744,0.244032815,-0.56326294,0.050879911
0.2308241,0.230993629,-0.583790004,0.04613867
0.23099076,0.217868552,-0.602243662,0.040860537
0.23115742,0.204685658,-0.618533671,0.034932993
0.23132408,0.19147639,-0.632537961,0.028300798
0.23149074,0.178299055,-0.644033372,0.020996785
0.2316574,0.165175706,-0.652799964,0.013068234
0.23182406,0.152036876,-0.658728063,0.004518612
0.23199072,0.138762921,-0.661756218,-0.004650959
0.23215738,0.125255257,-0.661746264,-0.014376727
0.23232404,0.111429885,-0.658515334,-0.024544129
0.2324907,0.09716472,-0.651982784,-0.035051603
0.23265736,0.082307652,-0.64219904,-0.045814969
0.23282402,0.06674964,-0.629225612,-0.056697238
0.23299068,0.050464258,-0.613074005,-0.067478351
0.23315734,0.033461217,-0.593805432,-0.077919699
0.233324,0.015734281,-0.571618915,-0.08782623
0.23349066,-0.002710907,-0.546780706,-0.097020999
0.23365732,-0.021799756,-0.5194996,-0.105298385
0.23382398,-0.04140655,-0.489937753,-0.11245545
0.23399064,-0.061424144,-0.458322614,-0.118365347
0.2341573,-0.081773892,-0.424968988,-0.122982465
0.23432396,-0.102341048,-0.390167624,-0.126277298
0.23449062,-0.122942455,-0.354116768,-0.1282074
0.23465728,-0.143373504,-0.317007154,-0.128762886
0.23482394,-0.163452044,-0.27911818,-0.127998963
0.2349906,-0.182988852,-0.240764439,-0.125995874
0.23515726,-0.201739565,-0.202176377,-0.122808039
0.23532392,-0.219427347,-0.163503364,-0.118483655
0.23549058,-0.235813931,-0.124923058,-0.11312259
0.23565724,-0.250720322,-0.086667381,-0.106881395
0.2358239,-0.263981879,-0.048915714,-0.09992253
0.23599056,-0.275430322,-0.011724436,-0.092390731
0.23615722,-0.284941316,0.02489402,-0.084448077
0.23632388,-0.292472303,0.060870137,-0.076299846
0.23649054,-0.298026353,0.096111491,-0.068155199
0.2366572,-0.301598579,0.130605131,-0.060170505
0.23682386,-0.303184152,0.16440928,-0.052450541
0.23699052,-0.302824855,0.197538346,-0.045090511
0.23715718,-0.300611824,0.229921788,-0.038182616
0.23732384,-0.2966398,0.261498183,-0.031774603
0.2374905,-0.290991753,0.292286277,-0.025850179
0.23765716,-0.28377831,0.322316617,-0.020369366
0.23782382,-0.275171995,0.351537228,-0.015309058
0.23799048,-0.265378863,0.379846841,-0.010648737
0.23815714,-0.254591912,0.407196969,-0.00632894
0.2383238,-0.242991403,0.433589637,-0.002251659
0.23849046,-0.230774015,0.4589701,0.001676847
0.23865712,-0.21814698,0.48318547,0.005532132
0.23882378,-0.205281392,0.50606823,0.009410846
0.23899044,-0.192285329,0.527504087,0.013456493
0.2391571,-0.179229364,0.547373533,0.017824665
0.23932376,-0.166164398,0.565426588,0.022648994
0.23949042,-0.153072983,0.581245661,0.02806944
0.23965708,-0.140044451,0.594836175,0.034106165
0.23982374,-0.127026394,0.606057644,0.04083861
0.2399904,-0.113971554,0.614732325,0.048314646
0.24015706,-0.100864984,0.620683372,0.056469169
0.24032372,-0.087677471,0.623771668,0.065203317
0.24049038,-0.074318461,0.623911142,0.074452728
0.24065704,-0.060680818,0.62107563,0.084119312
0.2408237,-0.046692308,0.615234971,0.094037488
0.24099036,-0.032278776,0.606318533,0.104034983
0.24115702,-0.017331168,0.594313443,0.113964863
0.24132368,-0.001745175,0.579330623,0.123680018
0.24149034,0.014545593,0.561496258,0.133014187
0.241657,0.031569816,0.540878236,0.141782433
0.24182366,0.049313698,0.51759243,0.14979668
0.24199032,0.067732565,0.491879106,0.156890959
0.24215698,0.086764254,0.464015365,0.162920848
0.24232364,0.106294014,0.43423304,0.167739734
0.2424903,0.126139477,0.40275386,0.171207756
0.24265696,0.14611344,0.369843304,0.17323707
0.24282362,0.166055113,0.335801899,0.173808307
0.24299028,0.185777471,0.300910115,0.172937632
0.24315694,0.205051601,0.265384197,0.170652151
0.2433236,0.223660022,0.229402557,0.167015255
0.24349026,0.241413906,0.193175733,0.162150681
0.24365692,0.258122832,0.156938583,0.156210572
0.24382358,0.273583025,0.120864615,0.149330437
0.24399024,0.287587225,0.085051358,0.14164044
0.2441569,0.299947619,0.049604185,0.13329643
0.24432356,0.310517818,0.014671503,0.124470085
0.24449022,0.319179595,-0.019626083,0.115322426
0.24465688,0.325821966,-0.053253576,0.10600096
0.24482354,0.330371827,-0.08621686,0.096649826
0.2449902,0.33282727,-0.118490167,0.087421425
0.24515686,0.33323589,-0.150027186,0.078471452
0.24532352,0.331664413,-0.180830017,0.069925591
0.24549018,0.328200549,-0.210955769,0.061863404
0.24565684,0.322966307,-0.2404425,0.054343835
0.2458235,0.316117197,-0.269263893,0.04741491
0.24599016,0.307819694,-0.297374249,0.04108385
0.24615682,0.298230141,-0.324764997,0.035301227
0.24632348,0.287504286,-0.351436824,0.029985335
0.24649014,0.275821596,-0.377330363,0.025046682
0.2466568,0.263376892,-0.402326763,0.020390013
0.24682346,0.250350982,-0.426319867,0.015903376
0.24699012,0.236907572,-0.449240893,0.011455065
0.24715678,0.223209456,-0.470998108,0.006915618
0.24732344,0.209417358,-0.491431058,0.002180672
0.2474901,0.195666567,-0.510353804,-0.00284146
0.24765676,0.182045907,-0.527612329,-0.008253502
0.24782342,0.168599129,-0.543068528,-0.014159232
0.24799008,0.155342698,-0.556541085,-0.020633709
0.24815674,0.142268241,-0.567804813,-0.027716672
0.2483234,0.129327312,-0.576655626,-0.035430692
0.24849006,0.116429508,-0.582949579,-0.043786529
0.24865672,0.103468046,-0.586564422,-0.052758496
0.24882338,0.090343542,-0.587359786,-0.062265471
0.24899004,0.07696037,-0.585210264,-0.072182
0.2491567,0.063213497,-0.580066025,-0.082363658
0.24932336,0.048995573,-0.571948886,-0.092650488
0.24949002,0.034220248,-0.560895264,-0.102852404
0.24965668,0.018830147,-0.54693687,-0.112753786
0.24982334,0.002782735,-0.530148029,-0.122143999
0.24999,-0.013960135,-0.510678291,-0.13083832
0.25015666,-0.031415951,-0.488715917,-0.138667911
0.25032332,-0.04955779,-0.464437068,-0.14546679
0.25048998,-0.068316601,-0.438016415,-0.151083499
0.25065664,-0.087599315,-0.40967685,-0.155403242
0.2508233,-0.107289754,-0.379693091,-0.158347353
0.25098996,-0.127230391,-0.348338097,-0.159854367
0.25115662,-0.147216946,-0.315849483,-0.159876421
0.25132328,-0.167022571,-0.28245911,-0.158399209
0.25148994,-0.18642056,-0.248429418,-0.155455872
0.2516566,-0.20518297,-0.214027062,-0.151116476
0.25182326,-0.223072156,-0.179466769,-0.145472169
0.25198992,-0.239851564,-0.144907281,-0.138638496
0.25215658,-0.255310386,-0.110498846,-0.130768091
0.25232324,-0.269271493,-0.076403126,-0.122045532
0.2524899,-0.281576753,-0.042753123,-0.112663135
0.25265656,-0.292079032,-0.009619269,-0.102805503
0.25282322,-0.300655842,0.022961689,-0.092653818
0.25298988,-0.307225227,0.054937702,-0.082390957
0.25315654,-0.311739415,0.086246103,-0.072189718
0.2533232,-0.314171433,0.116860449,-0.06219526
0.25348986,-0.314518958,0.146800339,-0.052523389
0.25365652,-0.312822968,0.176085696,-0.043273237
0.25382318,-0.309170574,0.204704925,-0.034533449
0.25398984,-0.303681165,0.232643724,-0.026369767
0.2541565,-0.29649508,0.259921968,-0.01881291
0.25432316,-0.287775904,0.286573589,-0.011864652
0.25448982,-0.277717054,0.312595516,-0.005508486
0.25465648,-0.266528726,0.337940335,2.91E-04
0.25482314,-0.254416525,0.362556815,0.005601082
0.2549898,-0.241573483,0.386407018,0.010524667
0.25515646,-0.228185475,0.409428775,0.015184865
0.25532312,-0.214431986,0.431503415,0.019708242
0.25548978,-0.200474799,0.452479273,0.024225784
0.25565644,-0.186445966,0.472215176,0.028878443
0.2558231,-0.172449201,0.490577996,0.033806283
0.25598976,-0.15856953,0.507404327,0.039127342
0.25615642,-0.144823477,0.522353053,0.044974182
0.25632308,-0.131272703,0.535319746,0.05137787
0.25648974,-0.117917568,0.546156049,0.058389492
0.2566564,-0.104730494,0.554731488,0.066012643
0.25682306,-0.091656655,0.560890734,0.074217968
0.25698972,-0.07861007,0.564447939,0.082963571
0.25715638,-0.065486185,0.565278292,0.092167005
0.25732304,-0.052172221,0.563328028,0.101715267
0.2574897,-0.038541198,0.558541477,0.111486182
0.25765636,-0.024470525,0.550862134,0.121326797
0.25782302,-0.009866945,0.540294409,0.131046683
0.25798968,0.005349162,0.526905894,0.140452907
0.25815634,0.021251796,0.510794282,0.149359733
0.258323,0.037872773,0.492086291,0.157566056
0.25848966,0.055190068,0.470938623,0.164862499
0.25865632,0.073163189,0.447531432,0.171066761
0.25882298,0.091734856,0.422082543,0.176033527
0.25898964,0.110802047,0.394844115,0.17963995
0.2591563,0.130222887,0.36605829,0.181785256
0.25932296,0.149839044,0.335945875,0.182409048
0.25948962,0.169469744,0.304750055,0.181497589
0.25965628,0.188910633,0.27274099,0.179071471
0.25982294,0.207945541,0.240163267,0.175175577
0.2599896,0.226344436,0.207217649,0.169883937
0.26015626,0.243865177,0.174097821,0.163300559
0.26032292,0.260278195,0.141005471,0.155553728
0.26048958,0.275372028,0.108121201,0.146793366
0.26065624,0.288939983,0.075580172,0.13718605
0.2608229,0.300792843,0.043479349,0.126905516
0.26098956,0.310781837,0.011901253,0.11613556
0.26115622,0.318795383,-0.019077998,0.105074137
0.26132288,0.324751288,-0.049407672,0.093914419
0.26148954,0.328600317,-0.079077996,0.082828209
0.2616562,0.330328912,-0.108101167,0.071973518
0.26182286,0.329961926,-0.136480853,0.061497044
0.26198952,0.327562183,-0.164212167,0.05151676
0.26215618,0.323216617,-0.191306129,0.042116154
0.26232284,0.317032337,-0.21779345,0.033348747
0.2624895,0.309149534,-0.243694484,0.025238914
0.26265616,0.299737304,-0.268998921,0.017785737
0.26282282,0.288980633,-0.293684304,0.010963566
0.26298948,0.277075023,-0.31773749,0.004717167
0.26315614,0.264226437,-0.341140986,-0.001034838
0.2633228,0.250646472,-0.363843262,-0.006387256
0.26348946,0.236544401,-0.385757148,-0.01144524
0.26365612,0.222115129,-0.406783611,-0.0163306
0.26382278,0.207529292,-0.426821411,-0.021178968
0.26398944,0.192932531,-0.445747584,-0.02612788
0.2641561,0.178446218,-0.463400453,-0.03130636
0.26432276,0.164160073,-0.479594946,-0.036831792
0.26448942,0.150125295,-0.494151324,-0.042809125
0.26465608,0.136358202,-0.506898105,-0.049324844
0.26482274,0.122846872,-0.517654121,-0.056432929
0.2649894,0.109554432,-0.526228011,-0.064147443
0.26515606,0.096417494,-0.532444358,-0.072447874
0.26532272,0.083346844,-0.536165059,-0.081284046
0.26548938,0.070235573,-0.537279785,-0.090573333
0.26565604,0.056969043,-0.535690367,-0.100196645
0.2658227,0.043430045,-0.531318545,-0.110004775
0.26598936,0.029499359,-0.524131417,-0.119831294
0.26615602,0.015061792,-0.514147103,-0.129498676
0.26632268,1.96E-05,-0.501417458,-0.13881667
0.26648934,-0.015696827,-0.486014903,-0.147584379
0.266656,-0.032126285,-0.46804595,-0.155602366
0.26682266,-0.04927817,-0.447666794,-0.162683249
0.26698932,-0.067126952,-0.425074101,-0.16865477
0.26715598,-0.08560504,-0.400479496,-0.173360199
0.26732264,-0.104603596,-0.374100864,-0.176664785
0.2674893,-0.123981878,-0.346174628,-0.178468093
0.26765596,-0.14357461,-0.316959798,-0.178709656
0.26782262,-0.163191885,-0.286717653,-0.17736578
0.26798928,-0.182620958,-0.25568822,-0.174447298
0.26815594,-0.201634705,-0.224092737,-0.170001864
0.2683226,-0.220003188,-0.192148522,-0.164116278
0.26848926,-0.237498909,-0.160067052,-0.15691039
0.26865592,-0.253895879,-0.128033832,-0.148526236
0.26882258,-0.268972963,-0.096197248,-0.13912195
0.26898924,-0.282524437,-0.064681903,-0.128871635
0.2691559,-0.294369459,-0.033603355,-0.117962308
0.26932256,-0.30435288,-0.003060712,-0.106585704
0.26948922,-0.312345743,0.026881939,-0.094930179
0.26965588,-0.318251103,0.056193996,-0.083177857
0.26982254,-0.322012574,0.084858641,-0.071504749
0.2699892,-0.323615909,0.112862244,-0.060076799
0.27015586,-0.323084474,0.140205339,-0.049041104
0.27032252,-0.320476174,0.166912571,-0.038518306
0.27048918,-0.31588304,0.193018585,-0.028602842
0.27065584,-0.309430093,0.218546256,-0.019363238
0.2708225,-0.301270425,0.243503422,-0.010837824
0.27098916,-0.291574627,0.267896533,-0.003030863
0.27115582,-0.28052789,0.291732878,0.004088495
0.27132248,-0.268328071,0.315002531,0.010579101
0.27148914,-0.255182117,0.33766526,0.016521461
0.2716558,-0.241298497,0.359658331,0.022016648
0.27182246,-0.226879329,0.380911797,0.027184606
0.27198912,-0.212116048,0.401344389,0.032157235
0.27215578,-0.197187439,0.420847178,0.037069049
0.27232244,-0.182253197,0.439280689,0.042050965
0.2724891,-0.167444706,0.456491143,0.047228515
0.27265576,-0.152858838,0.472321868,0.052719701
0.27282242,-0.138552457,0.486591369,0.058632098
0.27298908,-0.124530532,0.499062002,0.065062031
0.27315574,-0.110815279,0.509603679,0.072038636
0.2733224,-0.097359553,0.518032789,0.07958445
0.27348906,-0.084085867,0.524178028,0.08770097
0.27365572,-0.070899621,0.527894318,0.096342102
0.27382238,-0.057694603,0.529053867,0.105421498
0.27398904,-0.044349376,0.52754575,0.114828795
0.2741557,-0.030736733,0.523303151,0.124423452
0.27432236,-0.016739894,0.516310334,0.134033084
0.27448902,-0.002253813,0.506577134,0.143467292
0.27465568,0.012813946,0.494135171,0.152525872
0.27482234,0.028530385,0.47906518,0.16100201
0.274989,0.044933464,0.461497605,0.16869244
0.27515566,0.06203597,0.441586167,0.175408453
0.27532232,0.079815693,0.419502169,0.1809773
0.27548898,0.098206729,0.395445973,0.185246006
0.27565564,0.117110811,0.369644016,0.188091531
0.2758223,0.136402056,0.342336029,0.189426407
0.27598896,0.155916989,0.313768327,0.189194992
0.27615562,0.175457537,0.284186274,0.187371329
0.27632228,0.194809064,0.253828108,0.183966234
0.27648894,0.213744566,0.222929239,0.179030284
0.2766556,0.232024312,0.191717804,0.172646865
0.27682226,0.24940677,0.16039671,0.16492565
0.27698892,0.265658259,0.12913765,0.15600434
0.27715558,0.280557007,0.09809345,0.146048382
0.27732224,0.293900758,0.067401916,0.135240883
0.2774889,0.30551219,0.037173234,0.123774372
0.27765556,0.315238357,0.00748286,0.111848489
0.27782222,0.322955251,-0.021618359,0.099663056
0.27798888,0.328575641,-0.050092328,0.087410524
0.27815554,0.332047254,-0.077914692,0.075273089
0.2783222,0.333350658,-0.105081841,0.063415937
0.27848886,0.332502455,-0.131609127,0.051980071
0.27865552,0.329557091,-0.157518387,0.041081786
0.27882218,0.324603647,-0.182828575,0.030814968
0.27898884,0.317763597,-0.207558334,0.021245018
0.2791555,0.309186786,-0.231730014,0.012404793
0.27932216,0.29904601,-0.255363971,0.004298868
0.27948882,0.287536502,-0.278465331,-0.003096272
0.27965548,0.274869025,-0.301018417,-0.009831406
0.27982214,0.261259019,-0.322992504,-0.015982401
0.2799888,0.246921122,-0.344345331,-0.021649607
0.28015546,0.232065022,-0.365014643,-0.026952846
0.28032212,0.216888815,-0.384909183,-0.032023307
0.28048878,0.201572284,-0.403912574,-0.036998626
0.28065544,0.186270952,-0.421893209,-0.042019922
0.2808221,0.171111926,-0.438707292,-0.047224406
0.28098876,0.156191543,-0.454193145,-0.052735865
0.28115542,0.141574472,-0.468170971,-0.058658119
0.28132208,0.127291307,-0.480454147,-0.065071881
0.28148874,0.113336422,-0.490861207,-0.072030507
0.2816554,0.09967082,-0.499218047,-0.079555608
0.28182206,0.086227082,-0.505355239,-0.087634146
0.28198872,0.072913513,-0.509114802,-0.096216813
0.28215538,0.05961854,-0.510363221,-0.105221741
0.28232204,0.046216376,-0.509000361,-0.114537254
0.2824887,0.032575972,-0.504957676,-0.124022558
0.28265536,0.018570967,-0.498196065,-0.13351047
0.28282202,0.004086375,-0.48871249,-0.14281407
0.28298868,-0.010976057,-0.47654739,-0.151735067
0.28315534,-0.026691131,-0.461784631,-0.160070062
0.283322,-0.043102842,-0.444542587,-0.167615369
0.28348866,-0.060219992,-0.424967527,-0.174175024
0.28365532,-0.078015246,-0.403236181,-0.1795699
0.28382198,-0.096425906,-0.379555613,-0.183645472
0.28398864,-0.115353376,-0.354153901,-0.186276123
0.2841553,-0.134663761,-0.32726714,-0.187368155
0.28432196,-0.154191375,-0.299134225,-0.186863214
0.28448862,-0.173744157,-0.269998729,-0.184741139
0.28465528,-0.193110451,-0.240104914,-0.181020424
0.28482194,-0.212062925,-0.209687024,-0.175754681
0.2849886,-0.230363205,-0.178960204,-0.169029489
0.28515526,-0.247770175,-0.148120642,-0.160960808
0.28532192,-0.264048696,-0.117348202,-0.151691899
0.28548858,-0.278975338,-0.086803742,-0.141388282
0.28565524,-0.292342037,-0.056620721,-0.130231574
0.2858219,-0.303962767,-0.026902281,-0.118414111
0.28598856,-0.313679755,0.002273069,-0.106135525
0.28615522,-0.321367949,0.030845802,-0.093597554
0.28632188,-0.326936901,0.058777139,-0.080996923
0.28648854,-0.330331385,0.086052425,-0.0685184
0.2866552,-0.331533074,0.112676792,-0.056330588
0.28682186,-0.330561698,0.138664842,-0.044582166
0.28698852,-0.327475101,0.164034993,-0.033397157
0.28715518,-0.322363824,0.188810706,-0.022871763
0.28732184,-0.31534797,0.213020712,-0.013071898
0.2874885,-0.306577265,0.236691296,-0.004032065
0.28765516,-0.296225935,0.259837002,0.00424226
0.28782182,-0.284488857,0.282458812,0.011775308
0.28798848,-0.271574318,0.30454731,0.018619828
0.28815514,-0.257698208,0.326080948,0.024854215
0.2883218,-0.243079037,0.347018659,0.030578654
0.28848846,-0.227931917,0.367294312,0.035910305
0.28865512,-0.212459937,0.38681984,0.040978961
0.28882178,-0.196847528,0.405489862,0.04592352
