Time,Subsystem #1|Branch Currents|MAINIA,Subsystem #1|Branch Currents|MAINIB,Subsystem #1|Branch Currents|MAINIC
0.23482394,-0.173014879,0.698076487,-0.541012526
0.2349906,-0.16273351,0.713150621,-0.568280637
0.23515726,-0.152609095,0.726306617,-0.593443751
0.23532392,-0.142816275,0.737390697,-0.616155326
0.23549058,-0.133501455,0.746198058,-0.63608098
0.23565724,-0.124767125,0.752508044,-0.652895331
0.2358239,-0.116668336,0.75610745,-0.666285455
0.23599056,-0.10922619,0.756778419,-0.67597127
0.23615722,-0.102437154,0.75428915,-0.681726635
0.23632388,-0.096267417,0.748421013,-0.683382332
0.23649054,-0.09064503,0.739006043,-0.680822313
0.2366572,-0.085462324,0.725967288,-0.674036205
0.23682386,-0.080572486,0.709306598,-0.663162768
0.23699052,-0.075793356,0.689002574,-0.648385942
0.23715718,-0.070896514,0.665067077,-0.629953623
0.23732384,-0.065615714,0.637556791,-0.608158052
0.2374905,-0.059675436,0.606537581,-0.583311081
0.23765716,-0.052819852,0.572066009,-0.555735052
0.23782382,-0.044831134,0.534228385,-0.525759101
0.23799048,-0.0355382,0.493189544,-0.493715227
0.23815714,-0.024827106,0.449200362,-0.45994395
0.2383238,-0.012653856,0.402577251,-0.424809456
0.23849046,9.54E-04,0.353691459,-0.388695538
0.23865712,0.015917102,0.302962601,-0.351971299
0.23882378,0.03211486,0.250842422,-0.31496191
0.23899044,0.049381826,0.197782248,-0.27794385
0.2391571,0.067499951,0.144205287,-0.241147891
0.23932376,0.086211011,0.090507872,-0.204750195
0.23949042,0.105232924,0.037080307,-0.168867156
0.23965708,0.124264486,-0.015690532,-0.133567482
0.23982374,0.142988011,-0.067448586,-0.098892093
0.2399904,0.161079034,-0.117885128,-0.064857855
0.24015706,0.178223699,-0.166726738,-0.031446718
0.24032372,0.194135055,-0.213730082,0.001397615
0.24049038,0.208554119,-0.258701593,0.033759352
0.24065704,0.221247122,-0.301517218,0.065737225
0.2408237,0.232051343,-0.342149854,0.097441614
0.24099036,0.240865991,-0.380627036,0.129000932
0.24115702,0.247598767,-0.416908503,0.160505027
0.24132368,0.252218455,-0.451046795,0.192051336
0.24149034,0.254729509,-0.483122945,0.223698542
0.241657,0.25516209,-0.513208985,0.255472243
0.24182366,0.253579646,-0.541352332,0.287369937
0.24199032,0.250085086,-0.567593753,0.319350183
0.24215698,0.244811192,-0.591984451,0.351322264
0.24232364,0.23792553,-0.614582539,0.383148104
0.2424903,0.229646593,-0.635437667,0.414651722
0.24265696,0.220233455,-0.654582679,0.445625007
0.24282362,0.209959835,-0.672040522,0.475822389
0.24299028,0.199100971,-0.687825441,0.504956663
0.24315694,0.187925905,-0.701921284,0.532714248
0.2433236,0.176688284,-0.714259327,0.558770895
0.24349026,0.165612996,-0.724722743,0.582790434
0.24365692,0.154884026,-0.733167291,0.604422808
0.24382358,0.144643232,-0.739428103,0.623318613
0.24399024,0.134998187,-0.743307293,0.63914603
0.2441569,0.126023278,-0.744576871,0.651601017
0.24432356,0.117752627,-0.743006647,0.660410523
0.24449022,0.110178947,-0.738388896,0.665339589
0.24465688,0.103261925,-0.730536461,0.666204155
0.24482354,0.096934095,-0.71927768,0.662890911
0.2449902,0.091097444,-0.704479635,0.655371249
0.24515686,0.085605375,-0.686117947,0.643758118
0.24532352,0.080257684,-0.664210916,0.628240705
0.24549018,0.074817151,-0.638787508,0.609068871
0.24565684,0.069019541,-0.609888256,0.586555839
0.2458235,0.062585533,-0.577572048,0.561046898
0.24599016,0.055240612,-0.541928053,0.532889009
0.24615682,0.046743862,-0.503076971,0.502422392
0.24632348,0.036912169,-0.461174399,0.46999079
0.24649014,0.025631044,-0.41643697,0.435950458
0.2466568,0.012852005,-0.369166791,0.400666565
0.24682346,-0.001412484,-0.319745123,0.364505649
0.24699012,-0.017089313,-0.268598586,0.327828854
0.24715678,-0.034046046,-0.216168046,0.290977687
0.24732344,-0.052101046,-0.162896618,0.254247457
0.2474901,-0.071034074,-0.109224528,0.217867702
0.24765676,-0.090587266,-0.055577245,0.182004169
0.24782342,-0.110464476,-0.00234949,0.146771252
0.24799008,-0.130342439,0.050096367,0.112239532
0.24815674,-0.14988856,0.101418279,0.078437112
0.2483234,-0.168772742,0.15129213,0.045354135
0.24849006,-0.186673895,0.199431881,0.012953531
0.24865672,-0.203286737,0.245609418,-0.01882394
0.24882338,-0.218331218,0.289650261,-0.050063539
0.24899004,-0.231565654,0.331422418,-0.080876641
0.2491567,-0.242824644,0.370864749,-0.111386314
0.24932336,-0.251990885,0.407976538,-0.141715393
0.24949002,-0.258976638,0.442795247,-0.17197749
0.24965668,-0.263743699,0.475386947,-0.202272803
0.24982334,-0.266300887,0.505821645,-0.232677966
0.24999,-0.266688258,0.534168601,-0.263236046
0.25015666,-0.264968097,0.560500145,-0.293948859
0.25032332,-0.261236489,0.584887683,-0.32477349
0.25048998,-0.255633801,0.607390881,-0.355626464
0.25065664,-0.248344541,0.62806052,-0.386384726
0.2508233,-0.239594936,0.646951795,-0.4168773
0.25098996,-0.229646027,0.664126098,-0.446886212
0.25115662,-0.218782172,0.679630995,-0.476158112
0.25132328,-0.20730032,0.693481088,-0.504410803
0.25148994,-0.195491552,0.705655038,-0.531333208
0.2516566,-0.183622092,0.716101527,-0.556589246
0.25182326,-0.171924129,0.724734128,-0.579827309
0.25198992,-0.16059494,0.731419027,-0.600693047
0.25215658,-0.14979358,0.73597765,-0.618838787
0.25232324,-0.139635056,0.738208115,-0.633929968
0.2524899,-0.130190983,0.73790133,-0.645651043
0.25265656,-0.121495761,0.734843493,-0.653717995
0.25282322,-0.113551274,0.728817344,-0.657894313
0.25298988,-0.10632731,0.719621062,-0.658000171
0.25315654,-0.099759102,0.707092702,-0.65391928
0.2533232,-0.093740597,0.691159844,-0.64565897
0.25348986,-0.088109076,0.671813786,-0.633358598
0.25365652,-0.082652852,0.649031341,-0.617206574
0.25382318,-0.077108212,0.622811079,-0.597462595
0.25398984,-0.071173929,0.593182385,-0.574439943
0.2541565,-0.064539038,0.560190201,-0.548474133
0.25432316,-0.056911245,0.523887813,-0.519905448
0.25448982,-0.04804213,0.484365255,-0.48908183
0.25465648,-0.037745524,0.441791654,-0.456364512
0.25482314,-0.025904041,0.396424741,-0.422127366
0.2549898,-0.012470836,0.34859699,-0.386758626
0.25515646,0.002530822,0.298699796,-0.350655109
0.25532312,0.019016692,0.247165516,-0.314197689
0.25548978,0.036853224,0.194445387,-0.27772218
0.25565644,0.055858724,0.140988454,-0.241505563
0.2558231,0.075799756,0.087226614,-0.205766127
0.25598976,0.096397832,0.033568256,-0.170664042
0.25615642,0.117341794,-0.019594863,-0.136302397
0.25632308,0.138297334,-0.071881078,-0.102735736
0.25648974,0.158917397,-0.122930393,-0.069984481
0.2566564,0.178854048,-0.172423184,-0.038039904
0.25682306,0.197770581,-0.220085055,-0.00686122
0.25698972,0.215353742,-0.265684307,0.023626465
0.25715638,0.231320337,-0.309036166,0.05352699
0.25732304,0.245436952,-0.350027382,0.082961828
0.2574897,0.257546485,-0.388632983,0.112057552
0.25765636,0.267524332,-0.424898118,0.140970975
0.25782302,0.275269687,-0.458808422,0.169811159
0.25798968,0.280742556,-0.490412891,0.198683515
0.25815634,0.283925206,-0.519774795,0.227667004
0.258323,0.284834504,-0.54696399,0.256805927
0.25848966,0.283530504,-0.572049558,0.286108345
0.25865632,0.2801072,-0.595089018,0.315543532
0.25882298,0.274702728,-0.616139829,0.345030099
0.25898964,0.267510027,-0.635273218,0.37443617
0.2591563,0.258766919,-0.652565241,0.403590798
0.25932296,0.248745367,-0.668078601,0.432283938
0.25948962,0.237742409,-0.681856513,0.460262746
0.25965628,0.226058468,-0.693925023,0.487242073
0.25982294,0.213980421,-0.704282999,0.512913048
0.2599896,0.201777369,-0.712885141,0.536942422
0.26015626,0.189688221,-0.719638825,0.558984697
0.26032292,0.177910805,-0.724414945,0.578694403
0.26048958,0.166602209,-0.727057457,0.595727801
0.26065624,0.155878127,-0.727381885,0.609750867
0.2608229,0.145810947,-0.725179911,0.620457053
0.26098956,0.136433795,-0.720234036,0.627575815
0.26115622,0.127743602,-0.712333739,0.630874634
0.26132288,0.11970146,-0.7012887,0.630170584
0.26148954,0.112238385,-0.686939001,0.625347495
0.2616562,0.105257817,-0.669168592,0.616374075
0.26182286,0.098618276,-0.647959769,0.603369296
0.26198952,0.092119731,-0.623331666,0.586539209
0.26215618,0.085515872,-0.595324874,0.566154242
0.26232284,0.078523465,-0.563999355,0.54254806
0.2624895,0.070839763,-0.529425681,0.516092241
0.26265616,0.06217007,-0.491693705,0.487166941
0.26282282,0.052256417,-0.450926125,0.456143916
0.26298948,0.040897928,-0.407293379,0.423390985
0.26315614,0.02795044,-0.361036211,0.389305502
0.2633228,0.013340213,-0.31248036,0.354310185
0.26348946,-0.002919022,-0.262023985,0.318811387
0.26365612,-0.020718848,-0.210104734,0.283157498
0.26382278,-0.039860457,-0.157164186,0.247615129
0.26398944,-0.060076706,-0.103621453,0.212366134
0.2641561,-0.081072398,-0.049875587,0.177539513
0.26432276,-0.102557145,0.003674365,0.143259332
0.26448942,-0.124245167,0.056627221,0.109654293
0.26465608,-0.145846203,0.108592138,0.076845244
0.26482274,-0.167056352,0.159203976,0.044916831
0.2649894,-0.187552884,0.208132669,0.013892676
0.26515606,-0.207000971,0.2550942,-0.016271196
0.26532272,-0.225069612,0.29986462,-0.045676023
0.26548938,-0.241447344,0.342282146,-0.074461453
0.26565604,-0.25586465,0.382240415,-0.102783315
0.2658227,-0.268157959,0.419714272,-0.130786896
0.26598936,-0.278196782,0.454701066,-0.158609673
0.26615602,-0.285910219,0.487240344,-0.186367571
0.26632268,-0.291270107,0.517402172,-0.214158073
0.26648934,-0.294278771,0.545266569,-0.242059708
0.266656,-0.294968665,0.570913613,-0.270125538
0.26682266,-0.293396652,0.594419658,-0.29837817
0.26698932,-0.289649308,0.615858316,-0.326798737
0.26715598,-0.283863068,0.635302782,-0.355314672
0.26732264,-0.276230723,0.652823865,-0.38380003
0.2674893,-0.266995788,0.668489039,-0.412079364
0.26765596,-0.25644514,0.682363927,-0.439927429
0.26782262,-0.244891897,0.694506586,-0.467077255
0.26798928,-0.232653737,0.704954743,-0.493235171
0.26815594,-0.220037177,0.713712513,-0.518087566
0.2683226,-0.207324907,0.720743358,-0.541302383
0.26848926,-0.19476065,0.725971639,-0.562537193
0.26865592,-0.182546243,0.729283094,-0.581445456
0.26882258,-0.170844123,0.730522752,-0.597681046
0.26898924,-0.159775838,0.729500711,-0.610907376
0.2691559,-0.149420679,0.726007581,-0.620808721
0.26932256,-0.139819771,0.719830155,-0.627098024
0.26948922,-0.13097848,0.710760117,-0.629529715
0.26965588,-0.122867897,0.698605478,-0.627916098
0.26982254,-0.115425535,0.683206916,-0.622143328
0.2699892,-0.108548053,0.664486051,-0.612220466
0.27015586,-0.102067739,0.642442048,-0.59829998
0.27032252,-0.09575972,0.617068768,-0.580584586
0.27048918,-0.089344509,0.588378668,-0.55935657
0.27065584,-0.082504913,0.556404114,-0.534958422
0.2708225,-0.074911095,0.521193564,-0.507756293
0.27098916,-0.066246137,0.482812733,-0.478120327
0.27115582,-0.056207322,0.441372901,-0.446460992
0.27132248,-0.04452705,0.397064328,-0.413245827
0.27148914,-0.031026585,0.350168735,-0.378951609
0.2716558,-0.015652781,0.301049531,-0.344014019
0.27182246,0.001509791,0.250126094,-0.308792502
0.27198912,0.020260831,0.197836354,-0.273557037
0.27215578,0.040328097,0.144606143,-0.238492832
0.27232244,0.061409794,0.090837762,-0.203723729
0.2724891,0.083201312,0.036910895,-0.169340879
0.27265576,0.105407774,-0.01681705,-0.135423034
0.27282242,0.127752036,-0.06999103,-0.102068633
0.27298908,0.14997232,-0.122228384,-0.069421135
0.27315574,0.171801284,-0.173128724,-0.037632946
0.2733224,0.192950085,-0.222309113,-0.006815222
0.27348906,0.21310322,-0.269441903,0.023002241
0.27365572,0.231929615,-0.314275444,0.051883265
0.27382238,0.249105766,-0.356635273,0.079969704
0.27398904,0.264355958,-0.396426261,0.107445456
0.2741557,0.277501017,-0.433642626,0.134493634
0.27432236,0.288393378,-0.468308002,0.161287114
0.27448902,0.296955675,-0.50048703,0.187968239
0.27465568,0.303136557,-0.530212164,0.214632645
0.27482234,0.306927234,-0.557551265,0.241363779
0.274989,0.308345169,-0.582576752,0.268217534
0.27515566,0.307430565,-0.605363071,0.295222074
0.27532232,0.30426085,-0.625986457,0.322371244
0.27548898,0.29897058,-0.644527376,0.349611193
0.27565564,0.291754276,-0.661069512,0.376831681
0.2758223,0.282860994,-0.675697506,0.403862625
0.27598896,0.272586465,-0.688490152,0.430477858
0.27615562,0.261253268,-0.699507952,0.456408143
0.27632228,0.24918668,-0.708783686,0.481353968
0.27648894,0.236694872,-0.716318071,0.504994333
0.2766556,0.224056393,-0.722077549,0.526994944
0.27682226,0.21150966,-0.72598958,0.547018588
0.27698892,0.199250892,-0.727939487,0.564730406
0.27715558,0.187434986,-0.727775216,0.579797983
0.27732224,0.176174641,-0.725318253,0.59189862
0.2774889,0.165542111,-0.720371902,0.600728273
0.27765556,0.155572712,-0.712726653,0.606009781
0.27782222,0.146266088,-0.702173293,0.607507348
0.27798888,0.137587056,-0.688521028,0.605040431
0.27815554,0.129467562,-0.671616137,0.598497987
0.2783222,0.121804394,-0.651356041,0.587858319
0.27848886,0.114442751,-0.627737105,0.573262632
0.27865552,0.107168913,-0.60078001,0.554938316
0.27882218,0.099719748,-0.570527554,0.533182144
0.27898884,0.091792494,-0.53704685,0.508351862
0.2791555,0.083065957,-0.500419557,0.480839521
0.27932216,0.073202804,-0.46074599,0.451078385
0.27948882,0.061861627,-0.418168098,0.419552147
0.27965548,0.048768945,-0.372891903,0.38674441
0.27982214,0.03378021,-0.325201362,0.353094846
0.2799888,0.016909149,-0.27545163,0.318968177
0.28015546,-0.001689029,-0.224044532,0.284643173
0.28032212,-0.0217648,-0.171402112,0.250324518
0.28048878,-0.043025538,-0.117946252,0.216167271
0.28065544,-0.065174386,-0.064080507,0.182300001
0.2808221,-0.087928548,-0.010179185,0.148835123
0.28098876,-0.111016497,0.043409884,0.115869239
0.28115542,-0.134167165,0.096348792,0.083485663
0.28132208,-0.157111377,0.148276106,0.051792867
0.28148874,-0.179571062,0.198809519,0.020915013
0.2816554,-0.201248422,0.247572482,-0.009044791
0.28182206,-0.221826956,0.294227898,-0.038044624
0.28198872,-0.240985796,0.338508129,-0.06612578
0.28215538,-0.258416742,0.380228996,-0.093408808
0.28232204,-0.273845464,0.41928941,-0.120066598
0.2824887,-0.287097871,0.455692083,-0.146281689
0.28265536,-0.298035383,0.489473641,-0.172235608
0.28282202,-0.306575805,0.5206967,-0.198083445
0.28298868,-0.312680244,0.549438059,-0.223948464
0.28315534,-0.316340417,0.575777054,-0.2499194
0.283322,-0.317578524,0.599792361,-0.276050061
0.28348866,-0.316443831,0.621559203,-0.3023642
0.28365532,-0.313021541,0.641150832,-0.328849316
0.28382198,-0.307451785,0.658647299,-0.355442166
0.28398864,-0.299933732,0.674135864,-0.382025451
0.2841553,-0.290721089,0.687705398,-0.408428639
0.28432196,-0.280114889,0.699436605,-0.434427589
0.28448862,-0.268443525,0.709392905,-0.459752172
0.28465528,-0.256037623,0.717614889,-0.484100878
0.28482194,-0.24321276,0.724112153,-0.507149875
0.2849886,-0.230258018,0.728855074,-0.528560042
0.28515526,-0.217421904,0.731771708,-0.547988832
0.28532192,-0.204908609,0.732751727,-0.565095663
0.28548858,-0.192880288,0.731650293,-0.579541981
0.28565524,-0.181456238,0.728292465,-0.590999305
0.2858219,-0.170713961,0.722479582,-0.599158943
0.28598856,-0.160694152,0.714000642,-0.60373944
0.28615522,-0.151401505,0.702647746,-0.60449791
0.28632188,-0.142805189,0.68823278,-0.60124737
0.28648854,-0.134840176,0.670602918,-0.593874991
0.2866552,-0.127398163,0.649684727,-0.58240062
0.28682186,-0.120302789,0.625476301,-0.566989303
0.28698852,-0.113316529,0.597975373,-0.547862351
0.28715518,-0.10614372,0.567203999,-0.52532202
0.28732184,-0.098449431,0.533204794,-0.499734163
0.2874885,-0.089860484,0.496034324,-0.471519291
0.28765516,-0.079958953,0.455774069,-0.441168934
0.28782182,-0.068365164,0.412566304,-0.409201622
0.28798848,-0.054822106,0.366638601,-0.376110017
0.28815514,-0.039245579,0.318301708,-0.342310339
0.2883218,-0.021720774,0.267931461,-0.308124155
0.28848846,-0.002459414,0.215946719,-0.27379173
0.28865512,0.0182613,0.162780255,-0.239499226
0.28882178,0.040152743,0.108849518,-0.205402583
0.28898844,0.062941559,0.054544676,-0.171642631
0.2891551,0.086369202,2.33E-04,-0.138349161
0.28932176,0.110177912,-0.053735245,-0.105631404
0.28948842,0.134093493,-0.107024975,-0.073564947
0.28965508,0.157815158,-0.159310699,-0.042191371
0.28982174,0.181029469,-0.210249394,-0.011562003
0.2899884,0.203427106,-0.259470224,0.018237775
0.29015506,0.22470656,-0.306607872,0.047123678
0.29032172,0.244575396,-0.351345152,0.075054921
0.29048838,0.26275304,-0.393448114,0.102066971
0.29065504,0.278982014,-0.432782352,0.128278971
0.2908217,0.293087333,-0.469338626,0.153865159
0.29098836,0.304912716,-0.503162205,0.179038465
0.29115502,0.314355463,-0.534343362,0.204001978
0.29132168,0.321343601,-0.562975168,0.228927657
0.29148834,0.325847626,-0.589147627,0.253937334
0.291655,0.327876806,-0.612935782,0.27909708
0.29182166,0.32747817,-0.634404779,0.304423928
0.29198832,0.324740291,-0.653621316,0.329891801
0.29215498,0.319805861,-0.67066282,0.355430275
0.29232164,0.31287691,-0.685619295,0.380923927
0.2924883,0.304209143,-0.698587775,0.406212717
0.29265496,0.294101358,-0.709662437,0.431089431
0.29282162,0.282878697,-0.71892035,0.455298781
0.29298828,0.270871282,-0.726409853,0.478546202
0.29315494,0.258395076,-0.732139468,0.500508189
0.2933216,0.24573867,-0.736073554,0.520841122
0.29348826,0.233149827,-0.738133609,0.539194048
0.29365492,0.220828936,-0.738204002,0.555220366
0.29382158,0.208930194,-0.736135662,0.568584204
0.29398824,0.197562963,-0.73175174,0.578967452
0.2941549,0.186793149,-0.724856138,0.586076498
0.29432156,0.176648125,-0.715245307,0.589648187
0.29448822,0.167121097,-0.702719688,0.58945775
0.29465488,0.15817298,-0.68709749,0.585334063
0.29482154,0.149732441,-0.668229878,0.577177227
0.2949882,0.141689792,-0.646026611,0.564989448
0.29515486,0.13387312,-0.620497346,0.548941374
0.29532152,0.126051009,-0.591656089,0.529264569
0.29548818,0.1179372,-0.55954665,0.506278276
0.29565484,0.109201692,-0.524236441,0.480371714
0.2958215,0.09944652,-0.485810369,0.452018201
0.29598816,0.088246681,-0.444386989,0.421753526
0.29615482,0.075247392,-0.400139451,0.390105873
0.29632148,0.060243685,-0.3533068,0.35753113
0.29648814,0.043211456,-0.304196358,0.324382931
0.2966548,0.024287695,-0.253177375,0.290922195
0.29682146,0.003715354,-0.200658813,0.257345736
0.29698812,-0.018221734,-0.147059664,0.223819047
0.29715478,-0.041244119,-0.092789359,0.190499887
0.29732144,-0.065091923,-0.038239852,0.157543808
0.2974881,-0.089517847,0.016218944,0.12509203
0.29765476,-0.114267401,0.070240043,0.093252711
0.29782142,-0.139059573,0.12349432,0.062090486
0.29798808,-0.163582251,0.17566216,0.031631429
0.29815474,-0.187514678,0.226404011,0.001914709
0.2983214,-0.210542709,0.275353134,-0.026985461
0.29848806,-0.232362554,0.322148562,-0.054990586
0.29865472,-0.252684236,0.36648044,-0.082063086
0.29882138,-0.271233618,0.408125252,-0.108243018
0.29898804,-0.287759453,0.446958572,-0.133656263
0.2991547,-0.302089423,0.482977957,-0.158483014
0.29932136,-0.314076275,0.516240418,-0.182938457
0.29948802,-0.32361418,0.546838045,-0.207230091
0.29965468,-0.330640614,0.574873507,-0.23153013
0.29982134,-0.335133255,0.600437939,-0.255955905
0.299988,-0.337110668,0.623607695,-0.280565977
0.30015466,-0.33662644,0.644449771,-0.305370092
0.30032132,-0.333776176,0.663031817,-0.330334961
0.30048798,-0.32871145,0.679431915,-0.355383009
0.30065464,-0.321639717,0.693740785,-0.380395472
0.3008213,-0.312818736,0.706057787,-0.405211449
0.30098796,-0.302550137,0.71647948,-0.42962119
0.30115462,-0.291161269,0.725084603,-0.453368336
0.30132128,-0.27898401,0.73192209,-0.476158738
0.30148794,-0.266338706,0.737001598,-0.497666776
0.3016546,-0.253519803,0.740290284,-0.51754421
0.30182126,-0.240780443,0.741712987,-0.535435975
0.30198792,-0.228327587,0.741155267,-0.550991356
0.30215458,-0.21632272,0.738468111,-0.563868523
0.30232124,-0.204879701,0.733474016,-0.573743939
0.3024879,-0.194067955,0.725976944,-0.580317915
0.30265456,-0.183919251,0.715772629,-0.583320797
0.30282122,-0.174431309,0.702659726,-0.582521856
0.30298788,-0.165569216,0.686455309,-0.577746153
0.30315454,-0.157264605,0.667016745,-0.568896413
0.3033212,-0.149401486,0.644296885,-0.556025744
0.30348786,-0.141790897,0.618286192,-0.539299905
0.30365452,-0.134180114,0.588986754,-0.51895982
0.30382118,-0.126257047,0.556423187,-0.495330066
0.30398784,-0.117642626,0.520637512,-0.468818814
0.3041545,-0.107874192,0.481692642,-0.439938575
0.30432116,-0.096495211,0.439693481,-0.409243166
0.30448782,-0.083155602,0.394811511,-0.377257317
0.30465448,-0.067687072,0.347302735,-0.34442097
0.30482114,-0.050116654,0.297504306,-0.311069965
0.3049878,-0.030623324,0.245810837,-0.277451515
0.30515446,-0.009470014,0.192645475,-0.24375926
0.30532112,0.013059527,0.13843444,-0.210167214
0.30548778,0.036699019,0.083587997,-0.176845804
0.30565444,0.061206311,0.028491667,-0.143958882
0.3058211,0.086343795,-0.026491601,-0.111649573
0.30598776,0.111853033,-0.081015423,-0.080023482
0.30615442,0.137440488,-0.134746373,-0.049138758
0.30632108,0.162778407,-0.187363461,-0.019006671
0.30648774,0.1875218,-0.238553435,0.010387038
0.3066544,0.211341038,-0.287979811,0.039014958
0.30682106,0.233935371,-0.335289598,0.06680268
0.30698772,0.255031169,-0.380152494,0.093673699
0.30715438,0.274372816,-0.422303498,0.119606227
0.30732104,0.291720271,-0.461574853,0.144668371
0.3074877,0.30689612,-0.497931063,0.169009239
0.30765436,0.319743693,-0.531420231,0.192843944
0.30782102,0.330139577,-0.562141299,0.216406733
0.30798768,0.338008225,-0.590216577,0.239906088
0.30815434,0.343309224,-0.615750432,0.263492525
0.308321,0.346055538,-0.63883394,0.287245005
0.30848766,0.346302152,-0.659540057,0.311178267
0.30865432,0.34414646,-0.677933872,0.335254639
0.30882098,0.339740664,-0.694087327,0.359390199
0.30898764,0.333291352,-0.708087921,0.383462608
0.3091543,0.325053006,-0.720035195,0.407313913
0.30932096,0.315322489,-0.730029345,0.430743307
0.30948762,0.304424733,-0.73815459,0.453504235
0.30965428,0.292691678,-0.744465351,0.475309193
0.30982094,0.280444205,-0.748974681,0.495834559
0.3099876,0.267978132,-0.751648247,0.514728546
0.31015426,0.255546749,-0.752405524,0.531630456
0.31032092,0.243353158,-0.751124203,0.546185195
0.31048758,0.231550321,-0.747648835,0.558051527
0.31065424,0.220241219,-0.741798997,0.566911817
0.3108209,0.209482804,-0.733379126,0.572479188
0.31098756,0.199294403,-0.722189188,0.574501395
0.31115422,0.189663321,-0.708035648,0.572767258
0.31132088,0.180546194,-0.69074595,0.567120254
0.31148754,0.171867043,-0.670184195,0.557477176
0.3116542,0.163505122,-0.646293461,0.54388535
0.31182086,0.155270234,-0.619082928,0.526533008
0.31198752,0.146911994,-0.588563144,0.505668461
0.31215418,0.138120234,-0.554770708,0.481625974
0.31232084,0.128500655,-0.517769873,0.454852104
0.3124875,0.117585786,-0.477653205,0.425896704
0.31265416,0.104939476,-0.434553325,0.395323575
0.31282082,0.090256944,-0.388665855,0.363638371
0.31298748,0.07342539,-0.34026292,0.331242651
0.31315414,0.054519448,-0.289684147,0.298427194
0.3133208,0.03374717,-0.237315834,0.265401095
0.31348746,0.011381642,-0.183571741,0.232337132
0.31365412,-0.012297327,-0.128871635,0.199405372
0.31382078,-0.037034158,-0.073620506,0.166779876
0.31398744,-0.062594123,-0.01820042,0.134628132
0.3141541,-0.088738501,0.037025798,0.103092484
0.31432076,-0.115201265,0.091712318,0.072270826
0.31448742,-0.14167887,0.145529285,0.042206526
0.31465408,-0.167834029,0.198160455,0.012895616
0.31482074,-0.193318397,0.249288797,-0.015674971
0.3149874,-0.217804834,0.298566371,-0.043462619
0.31515406,-0.240994811,0.345636606,-0.070387177
0.31532072,-0.262614667,0.39017573,-0.096380524
0.31548738,-0.282406926,0.431935549,-0.121440865
0.31565404,-0.300130844,0.470771402,-0.145661831
0.3158207,-0.315613061,0.506672025,-0.169214129
0.31598736,-0.328697503,0.539698243,-0.192326427
0.31615402,-0.339266211,0.569954276,-0.215233043
0.31632068,-0.347247124,0.597558737,-0.238134295
0.31648734,-0.352613092,0.622617781,-0.261168271
0.316654,-0.355383903,0.645216942,-0.284400493
0.31682066,-0.355620116,0.665424824,-0.307835668
0.31698732,-0.353425324,0.683306515,-0.331430882
0.31715398,-0.348956823,0.698937357,-0.355100006
0.31732064,-0.342425376,0.712407887,-0.378719658
0.3174873,-0.334089011,0.723819792,-0.402130455
0.31765396,-0.324248284,0.733274162,-0.425129205
0.31782062,-0.313231081,0.740855217,-0.447466046
0.31798728,-0.30137229,0.74661696,-0.468849152
0.31815394,-0.288996548,0.75057298,-0.488951206
0.3183206,-0.276403755,0.752691388,-0.507418335
0.31848726,-0.26385197,0.752894044,-0.523888409
0.31865392,-0.251548678,0.751062334,-0.538005292
0.31882058,-0.239651069,0.747043431,-0.549425721
0.31898724,-0.228265911,0.74065727,-0.557828665
0.3191539,-0.217453763,0.73170644,-0.562921524
0.31932056,-0.207238093,0.719987452,-0.564444602
0.31948722,-0.197611079,0.705303252,-0.562177777
0.31965388,-0.188534483,0.687480569,-0.555958033
0.31982054,-0.179936305,0.666396081,-0.545711756
0.3199872,-0.171688736,0.642032504,-0.531537116
0.32015386,-0.163588777,0.614365995,-0.513597608
0.32032052,-0.155364156,0.583402097,-0.492156506
0.32048718,-0.146675184,0.549169123,-0.467567831
0.32065384,-0.137074783,0.511704922,-0.440300733
0.3208205,-0.126057282,0.471076042,-0.410914898
0.32098716,-0.113174707,0.427408755,-0.379980415
0.32115382,-0.098138541,0.380906045,-0.347996146
0.32132048,-0.080865227,0.33185342,-0.315350592
0.32148714,-0.061460286,0.28061226,-0.282328963
0.3216538,-0.040155876,0.227594256,-0.249145731
0.32182046,-0.017232371,0.173227146,-0.215981484
0.32198712,0.007036988,0.117931657,-0.183012128
0.32215378,0.032404661,0.062111676,-0.150417775
0.32232044,0.058640257,0.006147932,-0.118369021
0.3224871,0.08550556,-0.049600955,-0.087003998
0.32265376,0.112727307,-0.104789354,-0.056412321
0.32282042,0.139988214,-0.159079492,-0.026632806
0.32298708,0.166939095,-0.21214591,0.002339855
0.32315374,0.193221986,-0.263682336,0.030539498
0.3233204,0.218498543,-0.313374847,0.057971887
0.32348706,0.24247016,-0.360882402,0.084573925
0.32365372,0.264871895,-0.405875802,0.110262603
0.32382038,0.285456449,-0.44808206,0.13499859
0.32398704,0.303985775,-0.487320095,0.15883252
0.3241537,0.320271999,-0.523537874,0.181905568
0.32432036,0.334157705,-0.556782663,0.204434246
0.32448702,0.345508158,-0.587155581,0.2266673
0.32465368,0.354243189,-0.614789844,0.248829961
0.32482034,0.360329717,-0.639806926,0.271083653
0.324987,0.363786578,-0.662309229,0.293514133
0.32515366,0.3646743,-0.682375133,0.316137314
0.32532032,0.363101393,-0.700072765,0.338907987
0.32548698,0.359226197,-0.715474486,0.361735493
0.32565364,0.353253543,-0.72866571,0.384496421
